FRAME NR	PREY RADIUS	PREDATOR RADIUS
104	25.340172624727824	27.903914892694832
105	25.340172624727824	27.903914892694832
106	25.340172624727824	27.903914892694832
107	26.28012521065872	27.903914892694832
108	26.28012521065872	27.903914892694832
109	26.28012521065872	27.903914892694832
110	26.28012521065872	27.903914892694832
111	26.84414707813155	29.913953941894825
112	26.84414707813155	29.913953941894825
113	26.84414707813155	29.913953941894825
114	26.84414707813155	29.913953941894825
115	26.84414707813155	29.913953941894825
116	26.84414707813155	29.913953941894825
117	26.84414707813155	29.913953941894825
118	26.84414707813155	29.913953941894825
119	26.84414707813155	29.913953941894825
120	26.84414707813155	29.913953941894825
121	26.84414707813155	29.913953941894825
122	26.84414707813155	29.913953941894825
123	26.51659785917654	29.913953941894825
124	26.51659785917654	29.913953941894825
125	26.51659785917654	29.913953941894825
126	26.51659785917654	29.913953941894825
127	26.51659785917654	29.913953941894825
128	26.51659785917654	29.913953941894825
129	26.51659785917654	29.913953941894825
130	26.51659785917654	29.913953941894825
131	27.49835463954034	29.913953941894825
132	27.49835463954034	29.913953941894825
133	27.49835463954034	29.913953941894825
134	27.49835463954034	29.913953941894825
135	27.49835463954034	29.913953941894825
136	27.49835463954034	29.913953941894825
137	27.49835463954034	29.913953941894825
138	27.147440864820737	29.913953941894825
139	27.147440864820737	29.913953941894825
140	27.154139642870064	29.913953941894825
141	27.154139642870064	29.913953941894825
142	27.154139642870064	29.913953941894825
143	27.154139642870064	29.913953941894825
144	27.154139642870064	29.913953941894825
145	27.154139642870064	29.255346299908695
146	27.154139642870064	29.255346299908695
147	27.154139642870064	29.255346299908695
148	27.154139642870064	29.255346299908695
149	27.154139642870064	29.255346299908695
150	27.154139642870064	29.255346299908695
151	27.154139642870064	29.255346299908695
152	27.154139642870064	29.255346299908695
153	27.154139642870064	29.255346299908695
154	27.154139642870064	29.255346299908695
155	27.154139642870064	29.255346299908695
156	27.1603918357161	29.255346299908695
157	27.1603918357161	29.255346299908695
158	27.1603918357161	29.255346299908695
159	27.1603918357161	29.255346299908695
160	27.1603918357161	29.255346299908695
161	27.1603918357161	29.255346299908695
162	27.1603918357161	29.255346299908695
163	27.1603918357161	29.255346299908695
164	27.1603918357161	29.255346299908695
165	27.1603918357161	29.255346299908695
166	27.1603918357161	29.255346299908695
167	27.1603918357161	29.255346299908695
168	27.1603918357161	29.255346299908695
169	27.1603918357161	29.255346299908695
170	27.09742382252645	29.255346299908695
171	27.09742382252645	29.255346299908695
172	27.09742382252645	29.255346299908695
173	27.09742382252645	29.255346299908695
174	27.09742382252645	29.255346299908695
175	31.11185698141926	29.255346299908695
176	26.27146120953526	29.255346299908695
177	26.27146120953526	29.255346299908695
178	26.27146120953526	29.255346299908695
179	26.27146120953526	29.255346299908695
180	26.27146120953526	29.255346299908695
181	26.27146120953526	29.255346299908695
182	26.27146120953526	29.255346299908695
183	26.055446887334067	29.255346299908695
184	26.055446887334067	29.255346299908695
185	26.055446887334067	29.255346299908695
186	26.055446887334067	29.255346299908695
187	26.055446887334067	29.255346299908695
188	26.055446887334067	29.255346299908695
189	26.055446887334067	29.255346299908695
190	26.055446887334067	29.255346299908695
191	26.055446887334067	29.255346299908695
192	25.766389027336047	29.255346299908695
193	25.766389027336047	29.255346299908695
194	25.766389027336047	29.255346299908695
195	25.766389027336047	29.255346299908695
196	26.686617206883763	29.255346299908695
197	25.673363533161073	29.255346299908695
198	25.673363533161073	29.255346299908695
199	25.673363533161073	29.255346299908695
200	27.64823765109654	29.255346299908695
201	27.0730182491885	29.255346299908695
202	27.0730182491885	29.255346299908695
203	27.0730182491885	29.255346299908695
204	27.00642414839023	29.255346299908695
205	27.00642414839023	29.255346299908695
206	26.386187644122984	29.255346299908695
207	26.386187644122984	29.255346299908695
208	26.386187644122984	29.255346299908695
209	26.386187644122984	29.255346299908695
210	26.386187644122984	29.255346299908695
211	26.386187644122984	29.255346299908695
212	26.386187644122984	29.255346299908695
213	26.386187644122984	29.4336836047679
214	26.386187644122984	29.4336836047679
215	26.386187644122984	29.4336836047679
216	26.386187644122984	29.4336836047679
217	26.386187644122984	29.4336836047679
218	26.386187644122984	29.4336836047679
219	26.386187644122984	29.4336836047679
220	26.386187644122984	29.4336836047679
221	26.386187644122984	29.4336836047679
222	26.386187644122984	29.4336836047679
223	26.09574035423193	29.4336836047679
224	25.269272866764105	29.4336836047679
225	25.269272866764105	33.11289405536389
226	25.269272866764105	27.86612052572704
227	25.269272866764105	27.86612052572704
228	25.269272866764105	27.86612052572704
229	25.269272866764105	27.86612052572704
230	25.269272866764105	27.86612052572704
231	25.776755453191008	27.86612052572704
232	25.776755453191008	27.86612052572704
233	25.776755453191008	27.86612052572704
234	25.776755453191008	27.86612052572704
235	25.268961818992498	27.86612052572704
236	25.268961818992498	27.86612052572704
237	25.268961818992498	27.86612052572704
238	25.268961818992498	27.86612052572704
239	25.268961818992498	27.86612052572704
240	25.268961818992498	27.86612052572704
241	24.791038398570368	27.86612052572704
242	24.791038398570368	27.86612052572704
243	24.791038398570368	27.86612052572704
244	24.92946198071184	27.86612052572704
245	25.426646244964083	27.86612052572704
246	25.426646244964083	27.86612052572704
247	25.91398168094775	27.86612052572704
248	26.441932185832364	27.86612052572704
249	26.642540959959156	27.86612052572704
250	27.53062565862446	37.15482736763605
251	27.514784050533475	34.30468528971947
252	27.514784050533475	34.30468528971947
253	27.514784050533475	34.30468528971947
254	27.904417365370563	34.30468528971947
255	27.904417365370563	34.30468528971947
256	27.904417365370563	34.30468528971947
257	27.904417365370563	34.30468528971947
258	27.904417365370563	34.30468528971947
259	27.904417365370563	34.30468528971947
260	28.834564610882914	34.30468528971947
261	28.850546050422476	34.30468528971947
262	28.398468565350957	34.30468528971947
263	26.984417964976558	34.30468528971947
264	26.984417964976558	34.30468528971947
265	26.984417964976558	34.30468528971947
266	26.984417964976558	34.30468528971947
267	26.984417964976558	34.30468528971947
268	26.984417964976558	34.30468528971947
269	26.984417964976558	34.30468528971947
270	26.984417964976558	34.30468528971947
271	26.984417964976558	34.30468528971947
272	26.984417964976558	34.30468528971947
273	26.984417964976558	34.30468528971947
274	26.984417964976558	34.30468528971947
275	27.98384085256828	34.30468528971947
276	26.14017641334861	34.30468528971947
277	26.14017641334861	34.30468528971947
278	26.14017641334861	34.30468528971947
279	26.14017641334861	34.30468528971947
280	26.14017641334861	34.30468528971947
281	26.14017641334861	34.30468528971947
282	26.14017641334861	34.30468528971947
283	26.14017641334861	34.30468528971947
284	26.14017641334861	34.30468528971947
285	26.14017641334861	34.30468528971947
286	26.14017641334861	34.30468528971947
287	26.14017641334861	34.30468528971947
288	26.14017641334861	34.30468528971947
289	26.14017641334861	34.30468528971947
290	26.14017641334861	34.30468528971947
291	26.14017641334861	34.30468528971947
292	26.14017641334861	34.30468528971947
293	26.14017641334861	34.30468528971947
294	26.14017641334861	34.30468528971947
295	26.14017641334861	34.30468528971947
296	26.14017641334861	34.30468528971947
297	26.14017641334861	34.30468528971947
298	26.14017641334861	34.30468528971947
299	26.14017641334861	34.30468528971947
300	26.14017641334861	34.30468528971947
301	26.14017641334861	34.30468528971947
302	26.14017641334861	34.30468528971947
303	26.14017641334861	34.30468528971947
304	26.14017641334861	34.30468528971947
305	26.14017641334861	34.30468528971947
306	26.14017641334861	34.30468528971947
307	27.14556781386202	34.30468528971947
308	25.23099320390313	34.30468528971947
309	25.23099320390313	34.30468528971947
310	25.23099320390313	34.30468528971947
311	26.240232932059254	34.30468528971947
312	25.33071407542283	34.30468528971947
313	25.33071407542283	34.30468528971947
314	25.33071407542283	34.30468528971947
315	25.33071407542283	34.30468528971947
316	25.33071407542283	34.30468528971947
317	25.33071407542283	34.30468528971947
318	25.33071407542283	34.30468528971947
319	25.33071407542283	34.30468528971947
320	25.33071407542283	34.30468528971947
321	25.33071407542283	34.30468528971947
322	25.33071407542283	34.30468528971947
323	26.386160495232115	34.30468528971947
324	24.73643479479531	34.30468528971947
325	24.73643479479531	34.30468528971947
326	24.73643479479531	34.30468528971947
327	24.73643479479531	34.30468528971947
328	24.73643479479531	34.30468528971947
329	24.73643479479531	34.30468528971947
330	24.73643479479531	34.30468528971947
331	24.73643479479531	34.30468528971947
332	24.45388816089915	34.30468528971947
333	25.45299815748956	34.30468528971947
334	25.45299815748956	34.30468528971947
335	25.45299815748956	34.30468528971947
336	25.45299815748956	34.30468528971947
337	25.45299815748956	34.30468528971947
338	25.45299815748956	34.30468528971947
339	25.45299815748956	34.30468528971947
340	25.45299815748956	34.30468528971947
341	25.45299815748956	34.30468528971947
342	25.45299815748956	34.30468528971947
343	25.45299815748956	34.30468528971947
344	26.091625853841357	34.30468528971947
345	26.091625853841357	34.30468528971947
346	26.091625853841357	34.30468528971947
347	26.091625853841357	34.30468528971947
348	26.091625853841357	34.30468528971947
349	26.091625853841357	34.30468528971947
350	26.091625853841357	34.30468528971947
351	26.091625853841357	34.30468528971947
352	26.091625853841357	34.30468528971947
353	26.091625853841357	34.30468528971947
354	26.091625853841357	41.165622347663366
355	26.091625853841357	33.416815686870045
356	26.091625853841357	31.304572656476015
357	26.091625853841357	31.304572656476015
358	26.091625853841357	31.304572656476015
359	26.091625853841357	31.304572656476015
360	26.091625853841357	31.304572656476015
361	26.091625853841357	31.304572656476015
362	26.091625853841357	31.304572656476015
363	26.091625853841357	31.304572656476015
364	26.091625853841357	31.304572656476015
365	25.43500814887208	31.304572656476015
366	25.43500814887208	31.304572656476015
367	25.43500814887208	31.304572656476015
368	25.43500814887208	31.304572656476015
369	25.43500814887208	31.304572656476015
370	25.43500814887208	31.304572656476015
371	25.43500814887208	31.304572656476015
372	25.43500814887208	31.304572656476015
373	25.43500814887208	31.304572656476015
374	25.505626566626862	31.304572656476015
375	25.505626566626862	31.304572656476015
376	25.505626566626862	31.304572656476015
377	25.505626566626862	31.304572656476015
378	25.505626566626862	31.304572656476015
379	25.505626566626862	31.304572656476015
380	25.505626566626862	31.304572656476015
381	25.505626566626862	31.304572656476015
382	25.505626566626862	31.304572656476015
383	25.505626566626862	31.304572656476015
384	25.505626566626862	31.304572656476015
385	25.505626566626862	31.304572656476015
386	25.505626566626862	31.304572656476015
387	25.505626566626862	31.304572656476015
388	25.505626566626862	31.304572656476015
389	25.505626566626862	31.304572656476015
390	25.505626566626862	31.304572656476015
391	25.505626566626862	31.304572656476015
392	25.505626566626862	31.304572656476015
393	25.505626566626862	31.304572656476015
394	25.505626566626862	31.304572656476015
395	25.505626566626862	37.56548718777122
396	25.505626566626862	32.636468626570064
397	25.505626566626862	32.636468626570064
398	25.505626566626862	32.636468626570064
399	25.505626566626862	32.636468626570064
400	25.505626566626862	32.636468626570064
401	26.486612203804818	32.636468626570064
402	24.612472627788375	32.636468626570064
403	24.612472627788375	32.636468626570064
404	25.59697153289991	32.636468626570064
405	24.588636195826435	32.636468626570064
406	25.613162703985868	32.636468626570064
407	23.883632885968165	32.636468626570064
408	23.883632885968165	32.636468626570064
409	23.883632885968165	32.636468626570064
410	23.883632885968165	32.636468626570064
411	23.883632885968165	32.636468626570064
412	23.883632885968165	32.636468626570064
413	23.883632885968165	32.636468626570064
414	23.883632885968165	32.636468626570064
415	23.883632885968165	32.636468626570064
416	23.883632885968165	32.636468626570064
417	24.15367044851498	32.636468626570064
418	24.15367044851498	32.636468626570064
419	24.15367044851498	32.636468626570064
420	24.15367044851498	32.636468626570064
421	24.15367044851498	32.636468626570064
422	24.15367044851498	32.636468626570064
423	24.15367044851498	32.636468626570064
424	25.57479151748089	32.636468626570064
425	25.554989507367168	40.79558578321258
426	25.554989507367168	31.10957745722094
427	26.11652659949181	31.10957745722094
428	26.11652659949181	31.10957745722094
429	26.11652659949181	31.10957745722094
430	26.11652659949181	31.10957745722094
431	26.634868530683782	31.10957745722094
432	26.634868530683782	31.10957745722094
433	26.634868530683782	31.10957745722094
434	27.151644035336435	31.10957745722094
435	27.516216154103553	31.10957745722094
436	27.516216154103553	31.10957745722094
437	27.516216154103553	31.10957745722094
438	27.516216154103553	31.10957745722094
439	27.516216154103553	31.10957745722094
440	27.516216154103553	31.10957745722094
441	27.516216154103553	31.10957745722094
442	27.516216154103553	31.10957745722094
443	27.516216154103553	31.10957745722094
444	27.516216154103553	31.10957745722094
445	27.516216154103553	33.28249961319571
446	27.516216154103553	33.28249961319571
447	28.616864800267695	33.28249961319571
448	26.956516174970684	33.28249961319571
449	26.956516174970684	33.28249961319571
450	26.956516174970684	33.28249961319571
451	26.956516174970684	33.28249961319571
452	26.956516174970684	33.28249961319571
453	26.956516174970684	33.28249961319571
454	26.599448973909944	33.28249961319571
455	26.599448973909944	33.28249961319571
456	26.599448973909944	33.28249961319571
457	26.599448973909944	33.28249961319571
458	26.599448973909944	33.28249961319571
459	26.599448973909944	33.28249961319571
460	26.62693995370036	33.28249961319571
461	26.62693995370036	33.28249961319571
462	26.62693995370036	33.28249961319571
463	26.62693995370036	41.60312451649464
464	26.62693995370036	33.88802900558425
465	26.62693995370036	33.88802900558425
466	26.62693995370036	33.88802900558425
467	26.62693995370036	33.88802900558425
468	26.62693995370036	33.88802900558425
469	26.62693995370036	33.88802900558425
470	26.62693995370036	33.88802900558425
471	26.62693995370036	33.88802900558425
472	26.62693995370036	33.88802900558425
473	27.651053028842682	33.88802900558425
474	26.089983522830945	33.88802900558425
475	26.089983522830945	33.88802900558425
476	26.057331667423757	33.88802900558425
477	26.057331667423757	33.88802900558425
478	26.712630365223124	33.88802900558425
479	26.712630365223124	33.88802900558425
480	26.712630365223124	33.88802900558425
481	26.97875438616764	33.88802900558425
482	26.97875438616764	31.259094705368575
483	26.97875438616764	31.259094705368575
484	26.97875438616764	31.259094705368575
485	26.97875438616764	31.259094705368575
486	26.97875438616764	31.259094705368575
487	26.97875438616764	31.259094705368575
488	26.97875438616764	31.259094705368575
489	26.97875438616764	31.259094705368575
490	26.97875438616764	31.259094705368575
491	26.97875438616764	31.259094705368575
492	26.646397763354205	31.259094705368575
493	26.646397763354205	31.259094705368575
494	26.646397763354205	31.259094705368575
495	26.59681106209499	31.259094705368575
496	26.59681106209499	31.259094705368575
497	26.59681106209499	31.259094705368575
498	26.59681106209499	31.259094705368575
499	26.59681106209499	31.259094705368575
500	26.59681106209499	31.259094705368575
501	26.59681106209499	31.259094705368575
502	26.621640874300194	31.259094705368575
503	26.621640874300194	31.259094705368575
504	26.332967586335393	31.259094705368575
505	26.332967586335393	31.259094705368575
506	26.332967586335393	31.259094705368575
507	26.332967586335393	31.259094705368575
508	26.332967586335393	31.259094705368575
509	26.332967586335393	31.259094705368575
510	26.332967586335393	31.259094705368575
511	26.332967586335393	31.259094705368575
512	26.332967586335393	31.259094705368575
513	26.332967586335393	31.259094705368575
514	26.332967586335393	31.259094705368575
515	26.332967586335393	31.259094705368575
516	26.062336378868395	31.259094705368575
517	25.953404499601948	31.259094705368575
518	25.953404499601948	31.259094705368575
519	25.953404499601948	31.259094705368575
520	25.953404499601948	31.259094705368575
521	25.931492115108856	31.259094705368575
522	25.931492115108856	31.259094705368575
523	26.47037858286213	31.259094705368575
524	26.47037858286213	31.259094705368575
525	26.47037858286213	31.259094705368575
526	26.47037858286213	31.259094705368575
527	26.47037858286213	31.259094705368575
528	26.47037858286213	31.259094705368575
529	26.47037858286213	31.259094705368575
530	26.47037858286213	31.259094705368575
531	26.47037858286213	31.259094705368575
532	26.47037858286213	31.259094705368575
533	26.47037858286213	31.259094705368575
534	26.47037858286213	31.259094705368575
535	26.47037858286213	31.259094705368575
536	26.47037858286213	31.259094705368575
537	26.47037858286213	31.259094705368575
538	26.47037858286213	31.259094705368575
539	26.49527363558753	31.259094705368575
540	26.518785629828187	31.259094705368575
541	26.518785629828187	31.259094705368575
542	26.518785629828187	31.259094705368575
543	26.87215404011616	31.259094705368575
544	26.87215404011616	31.259094705368575
545	27.61860276345272	31.259094705368575
546	26.918369890485028	31.259094705368575
547	27.260938726160653	31.259094705368575
548	27.260938726160653	31.259094705368575
549	27.52727677557091	31.259094705368575
550	27.52727677557091	31.259094705368575
551	27.52727677557091	31.259094705368575
552	27.808834142090323	31.259094705368575
553	27.808834142090323	31.259094705368575
554	27.808834142090323	31.259094705368575
555	27.808834142090323	31.259094705368575
556	28.62674102862239	31.259094705368575
557	27.808834142090326	33.044943627322944
558	27.808834142090326	33.044943627322944
559	27.808834142090326	33.044943627322944
560	27.808834142090326	33.044943627322944
561	27.808834142090326	33.044943627322944
562	27.808834142090326	33.044943627322944
563	27.808834142090326	33.044943627322944
564	27.795858344483683	33.044943627322944
565	27.795858344483683	33.044943627322944
566	27.795858344483683	33.044943627322944
567	27.795858344483683	33.044943627322944
568	27.795858344483683	33.044943627322944
569	27.795858344483683	33.044943627322944
570	27.795858344483683	33.044943627322944
571	27.795858344483683	33.044943627322944
572	27.795858344483683	33.044943627322944
573	27.795858344483683	33.044943627322944
574	27.795858344483683	33.044943627322944
575	27.795858344483683	33.044943627322944
576	27.795858344483683	33.044943627322944
577	27.795858344483683	33.044943627322944
578	27.795858344483683	33.044943627322944
579	27.795858344483683	33.044943627322944
580	27.795858344483683	33.044943627322944
581	28.590025725754646	33.044943627322944
582	27.7466092542217	33.044943627322944
583	27.7466092542217	33.044943627322944
584	27.7466092542217	33.044943627322944
585	27.7466092542217	33.044943627322944
586	27.7466092542217	33.044943627322944
587	27.7466092542217	33.044943627322944
588	27.7466092542217	33.044943627322944
589	27.7466092542217	33.044943627322944
590	27.7466092542217	33.044943627322944
591	27.674088516296422	33.044943627322944
592	27.674088516296422	33.044943627322944
593	27.529463400929174	33.044943627322944
594	27.529463400929174	33.044943627322944
595	27.529463400929174	33.044943627322944
596	27.529463400929174	33.044943627322944
597	27.529463400929174	33.044943627322944
598	27.529463400929174	33.044943627322944
599	28.31601949809858	33.044943627322944
600	27.026123878895014	33.044943627322944
601	27.026123878895014	33.044943627322944
602	26.902920108197193	33.044943627322944
603	26.914467090303877	33.044943627322944
604	26.914467090303877	33.044943627322944
605	26.914467090303877	33.044943627322944
606	26.914467090303877	33.044943627322944
607	26.914467090303877	33.044943627322944
608	26.914467090303877	33.044943627322944
609	26.914467090303877	33.044943627322944
610	27.30753454369762	33.044943627322944
611	27.255055765776103	33.044943627322944
612	27.255055765776103	33.044943627322944
613	27.255055765776103	33.044943627322944
614	27.255055765776103	33.044943627322944
615	27.25716917217793	33.044943627322944
616	27.25716917217793	33.044943627322944
617	27.25716917217793	33.044943627322944
618	27.415283690238578	33.044943627322944
619	27.415283690238578	33.044943627322944
620	27.415283690238578	33.044943627322944
621	27.415283690238578	33.044943627322944
622	27.415283690238578	33.044943627322944
623	27.415283690238578	33.044943627322944
624	28.083949146098053	33.044943627322944
625	27.417078281994367	33.044943627322944
626	27.417078281994367	33.044943627322944
627	27.445445262502616	33.044943627322944
628	26.479752169564	33.044943627322944
629	27.141745973803104	33.044943627322944
630	26.151910553541022	33.044943627322944
631	26.151910553541022	33.044943627322944
632	26.151910553541022	33.044943627322944
633	26.151910553541022	33.044943627322944
634	26.822472362606177	33.044943627322944
635	25.781759358598347	33.044943627322944
636	25.781759358598347	33.044943627322944
637	25.984664847901513	33.044943627322944
638	25.984664847901513	33.044943627322944
639	25.984664847901513	33.044943627322944
640	25.78193567959639	33.044943627322944
641	25.78193567959639	33.044943627322944
642	25.78193567959639	33.044943627322944
643	25.78193567959639	33.044943627322944
644	25.78193567959639	33.044943627322944
645	26.426484071586298	33.044943627322944
646	25.78193567959639	33.044943627322944
647	25.78193567959639	33.044943627322944
648	25.78193567959639	33.044943627322944
649	25.78193567959639	33.044943627322944
650	25.78193567959639	33.044943627322944
651	26.212978824654716	33.044943627322944
652	25.523603160644814	33.044943627322944
653	25.523603160644814	33.044943627322944
654	25.523603160644814	33.044943627322944
655	25.523603160644814	33.044943627322944
656	25.51627246916091	33.044943627322944
657	25.51627246916091	33.044943627322944
658	25.51627246916091	33.044943627322944
659	25.33801102548433	33.044943627322944
660	25.33801102548433	33.044943627322944
661	25.52823253448968	33.044943627322944
662	25.52823253448968	33.044943627322944
663	25.357461586944066	33.044943627322944
664	25.357461586944066	33.044943627322944
665	25.357461586944066	33.044943627322944
666	25.357461586944066	33.044943627322944
667	25.357461586944066	33.044943627322944
668	25.137158048122796	33.044943627322944
669	25.137158048122796	33.044943627322944
670	24.984823576679297	33.044943627322944
671	24.984823576679297	33.044943627322944
672	24.984823576679297	33.044943627322944
673	24.984823576679297	33.044943627322944
674	24.984823576679297	33.044943627322944
675	25.03542047279164	33.044943627322944
676	25.03542047279164	33.044943627322944
677	25.53612888224747	33.044943627322944
678	24.98929477368245	33.044943627322944
679	24.98929477368245	33.044943627322944
680	24.98929477368245	33.044943627322944
681	24.98929477368245	33.044943627322944
682	24.98929477368245	33.044943627322944
683	24.98929477368245	33.044943627322944
684	24.98929477368245	31.287574181206217
685	24.98929477368245	31.287574181206217
686	25.31143978922367	31.287574181206217
687	25.31143978922367	31.287574181206217
688	25.31143978922367	31.287574181206217
689	25.817668585008143	31.287574181206217
690	25.368316897746624	31.287574181206217
691	25.368316897746624	31.287574181206217
692	25.88603765076186	31.287574181206217
693	25.525368896733468	31.287574181206217
694	25.525368896733468	31.287574181206217
695	25.525368896733468	31.287574181206217
696	26.032917286231285	31.287574181206217
697	26.032917286231285	31.287574181206217
698	26.586809143385143	31.287574181206217
699	26.005070730018094	31.287574181206217
700	26.005070730018094	31.287574181206217
701	26.03291728623128	31.287574181206217
702	26.03291728623128	31.287574181206217
703	26.03291728623128	31.287574181206217
704	27.164783255197857	31.287574181206217
705	26.396401996615626	31.287574181206217
706	26.396401996615626	31.287574181206217
707	26.396401996615626	31.287574181206217
708	26.396401996615626	31.287574181206217
709	26.396401996615626	31.287574181206217
710	26.416514835586597	31.287574181206217
711	26.416514835586597	36.50216987807392
712	26.416514835586597	29.506471838558124
713	26.416514835586597	29.506471838558124
714	26.990786897229782	29.506471838558124
715	26.52868786293908	29.506471838558124
716	26.52868786293908	29.506471838558124
717	26.961163267038298	29.506471838558124
718	26.961163267038298	29.506471838558124
719	26.77539538064536	29.506471838558124
720	26.77539538064536	29.506471838558124
721	26.77539538064536	29.506471838558124
722	26.690928497947915	29.506471838558124
723	26.690928497947915	29.506471838558124
724	26.690928497947915	29.506471838558124
725	26.690928497947915	29.506471838558124
726	26.690928497947915	29.506471838558124
727	26.690928497947915	29.506471838558124
728	26.690928497947915	29.506471838558124
729	27.044355757414074	29.506471838558124
730	27.044355757414074	29.506471838558124
731	27.044355757414074	29.506471838558124
732	27.044355757414074	29.506471838558124
733	27.044355757414074	29.506471838558124
734	27.044355757414074	29.506471838558124
735	27.596281385116402	29.506471838558124
736	27.03828739678474	29.506471838558124
737	27.03828739678474	29.506471838558124
738	27.03828739678474	29.506471838558124
739	27.60158505088442	29.506471838558124
740	27.607114404557468	29.506471838558124
741	27.02537599119042	29.506471838558124
742	27.02537599119042	29.506471838558124
743	27.61288416491195	29.506471838558124
744	26.76470128093016	29.506471838558124
745	26.76470128093016	29.506471838558124
746	26.76470128093016	29.506471838558124
747	27.346542613124296	29.506471838558124
748	26.485816160722493	29.506471838558124
749	26.485816160722493	29.506471838558124
750	26.485816160722493	29.506471838558124
751	26.64352175157361	29.699887582141468
752	26.64352175157361	29.699887582141468
753	26.64352175157361	29.699887582141468
754	26.456631068153147	29.699887582141468
755	26.456631068153147	29.699887582141468
756	26.58228834663611	29.699887582141468
757	26.58228834663611	29.699887582141468
758	26.58228834663611	29.699887582141468
759	26.58228834663611	29.699887582141468
760	26.58228834663611	29.699887582141468
761	26.58228834663611	29.699887582141468
762	26.58228834663611	29.699887582141468
763	26.58228834663611	29.699887582141468
764	26.58228834663611	29.699887582141468
765	26.90826562718795	29.699887582141468
766	26.36143151862293	29.699887582141468
767	26.36143151862293	29.699887582141468
768	26.36143151862293	29.699887582141468
769	26.36143151862293	29.699887582141468
770	26.36143151862293	29.699887582141468
771	26.36143151862293	29.699887582141468
772	26.36143151862293	29.699887582141468
773	26.36143151862293	29.699887582141468
