FRAME NR	FEAR OF PREDATORS
1258	2.3050751884034866
1259	2.3551855185861714
1260	2.214005702423581
1261	2.214005702423581
1262	2.214005702423581
1263	2.214005702423581
1264	2.214005702423581
1265	2.214005702423581
1266	2.214005702423581
1267	2.214005702423581
1268	2.214005702423581
1269	2.214005702423581
1270	2.214005702423581
1271	2.214005702423581
1272	2.214005702423581
1273	2.214005702423581
1274	2.0303859205740427
1275	2.0303859205740427
1276	2.0303859205740427
1277	2.0303859205740427
1278	1.9158407385809935
1279	1.9093584868396234
1280	1.9093584868396234
1281	1.9093584868396234
1282	1.9093584868396234
1283	1.9093584868396234
1284	1.9093584868396234
1285	1.9483249865710444
1286	1.8004140735849516
1287	1.8004140735849516
1288	1.8004140735849516
1289	1.8004140735849516
1290	1.8004140735849516
1291	1.8004140735849516
1292	1.8004140735849516
1293	1.8004140735849516
1294	1.8004140735849516
1295	1.8004140735849516
1296	1.8004140735849516
1297	1.8004140735849516
1298	1.7962403551435024
1299	1.7962403551435024
1300	1.7962403551435024
1301	1.7962403551435024
1302	1.7962403551435024
1303	1.8328983215750025
1304	1.716801916214064
1305	1.716801916214064
1306	1.716801916214064
1307	1.7143004409200326
1308	1.7143004409200326
1309	1.7118970626963552
1310	1.7461350039502825
1311	1.7826447663874514
1312	1.7826447663874514
1313	1.7826447663874514
1314	1.7668916266453862
1315	1.772236800985738
1316	1.807681537005453
1317	1.6465740470772716
1318	1.677784402989281
1319	1.5053848043770026
1320	1.5053848043770026
1321	1.5053848043770026
1322	1.5053848043770026
1323	1.5053848043770026
1324	1.5053848043770026
1325	1.5053848043770026
1326	1.5053848043770026
1327	1.5053848043770026
1328	1.5053848043770026
1329	1.5053848043770026
1330	1.5053848043770026
1331	1.5053848043770026
1332	1.5053848043770026
1333	1.5053848043770026
1334	1.5053848043770026
1335	1.5053848043770026
1336	1.5354925004645426
1337	1.4589008641021044
1338	1.4589008641021044
1339	1.4589008641021044
1340	1.4589008641021044
1341	1.4589008641021044
1342	1.4589008641021044
1343	1.4886743511245966
1344	1.5869819490392758
1345	1.6200440729775942
1346	1.4847467491551116
1347	1.5925568501389518
1348	1.8175338283089992
1349	1.8175338283089992
1350	1.981565547711349
1351	2.0910444635708787
1352	2.0910444635708787
1353	2.0910444635708787
1354	2.0910444635708787
1355	2.0910444635708787
1356	2.139673404584155
1357	2.2461303013341545
1358	2.2461303013341545
1359	2.3849031179631908
1360	2.3849031179631908
1361	2.3849031179631908
1362	2.3849031179631908
1363	2.3849031179631908
1364	2.3849031179631908
1365	2.3849031179631908
1366	2.3849031179631908
1367	2.3849031179631908
1368	2.3849031179631908
1369	2.3849031179631908
1370	2.4430714866940004
1371	2.450834696595943
1372	2.450834696595943
1373	2.450834696595943
1374	2.450834696595943
1375	2.5046838581330007
1376	2.5046838581330007
1377	2.5046838581330007
1378	2.541700791889105
1379	2.4704802909328265
1380	2.4769708597746822
1381	2.4563838200476544
1382	2.4563838200476544
1383	2.4563838200476544
1384	2.4563838200476544
1385	2.514869149096408
1386	2.3055267793529275
1387	2.3055267793529275
1388	2.4563838200476544
1389	2.514869149096408
1390	2.391062933864066
1391	2.391062933864066
1392	2.510616080557269
1393	2.2384014579961593
1394	2.2384014579961593
1395	2.2384014579961593
1396	2.2384014579961593
1397	2.295796367175548
1398	2.2549828248290735
1399	2.2549828248290735
1400	2.2549828248290735
1401	2.2549828248290735
1402	2.3143244781140493
1403	2.27243689517951
1404	2.27243689517951
1405	2.27243689517951
1406	2.3338541085627402
1407	2.4575742858667944
1408	2.525840238251983
1409	2.2816074735512557
1410	2.2816074735512557
1411	2.2816074735512557
1412	2.3467962585098627
1413	2.4844268955904143
1414	2.4844268955904143
1415	2.4844268955904143
1416	2.4844268955904143
1417	2.5574982748724855
1418	2.298898876954069
1419	2.298898876954069
1420	2.298898876954069
1421	2.298898876954069
1422	2.3685624792860103
1423	2.514534367098716
1424	2.514534367098716
1425	2.593113566070551
1426	2.3183517057822334
1427	2.3183517057822334
1428	2.3183517057822334
1429	2.3183517057822334
1430	2.3931372446784343
1431	2.3417911752748055
1432	2.3417911752748055
1433	2.3417911752748055
1434	2.3183517057822334
1435	2.3183517057822334
1436	2.3183517057822334
1437	2.3183517057822334
1438	2.3931372446784343
1439	2.1095120985743647
1440	2.1095120985743647
1441	2.1095120985743647
1442	2.1095120985743647
1443	2.1095120985743647
1444	2.2798266503143667
1445	2.2798266503143667
1446	2.4771767375541187
1447	2.4771767375541187
1448	2.554588510602685
1449	2.5048470058679193
1450	2.7410379511481517
1451	2.7410379511481517
1452	2.7410379511481517
1453	2.8324058828530903
1454	2.871652487888527
1455	2.871652487888527
1456	2.871652487888527
1457	2.871652487888527
1458	2.871652487888527
1459	2.9706749874708898
1460	2.915787809832528
1461	3.0199230887551183
1462	2.9630756547725294
1463	3.0252574819420768
1464	3.0252574819420768
1465	3.0252574819420768
1466	3.0252574819420768
1467	3.1764014910191563
1468	3.1764014910191563
1469	3.125282996196361
1470	3.125282996196361
1471	3.0773594072999897
1472	3.0773594072999897
1473	3.0773594072999897
1474	3.0773594072999897
1475	3.0773594072999897
1476	3.0773594072999897
1477	3.1766290655999896
1478	3.2921880332479048
1479	3.4643483061783638
1480	3.4094611285400016
1481	3.4094611285400016
1482	3.4094611285400016
1483	3.4094611285400016
1484	3.4094611285400016
1485	3.4094611285400016
1486	3.4094611285400016
1487	3.4094611285400016
1488	3.4546907123449824
1489	3.4546907123449824
1490	3.7588407722871464
1491	3.793582422990673
1492	3.793582422990673
1493	3.8260079636472977
1494	3.8260079636472977
1495	3.8260079636472977
1496	3.957939272738584
1497	3.6972641777642923
1498	3.6972641777642923
1499	3.6972641777642923
1500	3.6972641777642923
1501	3.6972641777642923
1502	3.6972641777642923
1503	3.6972641777642923
1504	3.7195697048437464
1505	3.7195697048437464
1506	3.7195697048437464
1507	3.8435553616718714
1508	3.7904977566214546
1509	3.7904977566214546
1510	3.7904977566214546
1511	3.7904977566214546
1512	3.7904977566214546
1513	3.7195697048437464
1514	3.7195697048437464
1515	3.7195697048437464
1516	3.7855707674066386
1517	3.907685953452014
1518	4.063075382413927
1519	3.9858457814482575
1520	3.9858457814482575
1521	3.9858457814482575
1522	3.9858457814482575
1523	4.114421451817556
1524	4.063075382413927
1525	4.063075382413927
1526	4.063075382413927
1527	4.063075382413927
1528	4.063075382413927
1529	4.063075382413927
1530	4.21086613700181
1531	4.21086613700181
1532	4.21086613700181
1533	4.21086613700181
1534	4.346700528517998
1535	4.137207898083185
1536	3.913107875616273
1537	3.913107875616273
1538	3.913107875616273
1539	3.913107875616273
1540	3.913107875616273
1541	3.7025896726928096
1542	3.7025896726928096
1543	3.7025896726928096
1544	3.7025896726928096
1545	3.7025896726928096
1546	3.7025896726928096
1547	3.7025896726928096
1548	3.7025896726928096
1549	3.7025896726928096
1550	3.7025896726928096
1551	3.7025896726928096
1552	3.7025896726928096
1553	3.7025896726928096
1554	3.7025896726928096
1555	3.7025896726928096
1556	3.7025896726928096
1557	3.7025896726928096
1558	3.7025896726928096
1559	3.7025896726928096
1560	3.7025896726928096
1561	3.7025896726928096
1562	3.7025896726928096
1563	3.7025896726928096
1564	3.7025896726928096
1565	3.640505510305154
1566	3.640505510305154
1567	3.640505510305154
1568	3.7508238591022796
1569	3.786502590952676
1570	3.9337342656077787
1571	4.05293833426256
1572	4.00470414785309
1573	4.00470414785309
1574	4.00470414785309
1575	4.00470414785309
1576	4.00470414785309
1577	4.027105456524747
1578	4.027105456524747
1579	4.027105456524747
1580	4.027105456524747
1581	4.149138955207315
1582	4.100904768797846
1583	4.100904768797846
1584	4.100904768797846
1585	4.100904768797846
1586	4.100904768797846
1587	4.100904768797846
1588	4.100904768797846
1589	4.100904768797846
1590	4.027105456524747
1591	4.027105456524747
1592	4.027105456524747
1593	4.027105456524747
1594	4.027105456524747
1595	4.116113224913506
1596	4.365574632484021
1597	3.8327031458642518
1598	3.8327031458642518
1599	3.939702568197471
1600	3.76298730435334
1601	3.76298730435334
1602	3.76298730435334
1603	3.76298730435334
1604	3.76298730435334
1605	3.76298730435334
1606	3.76298730435334
1607	3.76298730435334
1608	3.76298730435334
1609	3.76298730435334
1610	3.699126741034492
1611	3.699126741034492
1612	3.699126741034492
1613	3.699126741034492
1614	3.6389153527624347
1615	3.6389153527624347
1616	3.6389153527624347
1617	3.6389153527624347
1618	3.582049041616603
1619	3.582049041616603
1620	3.5450566370148913
1621	3.5450566370148913
1622	3.5450566370148913
1623	3.5450566370148913
1624	3.5450566370148913
1625	3.5450566370148913
1626	3.5450566370148913
1627	3.5450566370148913
1628	3.640868978555835
1629	3.597849298785227
1630	3.597849298785227
1631	3.597849298785227
1632	3.597849298785227
1633	3.597849298785227
1634	3.6977895570848163
1635	3.6535748862094692
1636	3.6535748862094692
1637	3.6535748862094692
1638	3.757962740101168
1639	3.6217813503100427
1640	3.6217813503100427
1641	3.6217813503100427
1642	3.6217813503100427
1643	3.6217813503100427
1644	3.6535748862094697
1645	3.6535748862094697
1646	3.6535748862094697
1647	3.6535748862094697
1648	3.6285992815195476
1649	3.6285992815195476
1650	3.6285992815195476
1651	3.5763718166475718
1652	3.317353775134296
1653	3.317353775134296
1654	3.317353775134296
1655	3.3802204267888896
1656	3.3802204267888896
1657	3.3802204267888896
1658	3.3376372773775467
1659	3.3376372773775467
1660	3.3376372773775467
1661	3.3376372773775467
1662	3.3376372773775467
1663	3.3809448067352403
1664	3.3809448067352403
1665	3.3809448067352403
1666	3.3809448067352403
1667	3.503931959519125
1668	3.503931959519125
1669	3.503931959519125
1670	3.503931959519125
1671	3.503931959519125
1672	3.503931959519125
1673	3.4614385415634223
1674	3.4614385415634223
1675	3.5165456000497186
1676	3.6385844995132706
1677	3.6385844995132706
1678	3.5145497491539786
1679	3.5145497491539786
1680	3.514871929307748
1681	3.4778883951193778
1682	3.4778883951193778
1683	3.4778883951193778
1684	3.4778883951193778
1685	3.4778883951193778
1686	3.6469726168352663
1687	3.4991582227090143
1688	3.4991582227090143
1689	3.4991582227090143
1690	3.4991582227090143
1691	3.5664497269918805
1692	3.474789176170931
1693	3.5429222972723218
1694	3.5184537703639798
1695	3.4866192073337303
1696	3.290320283836131
1697	3.290320283836131
1698	3.396129115478248
1699	3.5534326866217447
1700	3.5534326866217447
1701	3.5534326866217447
1702	3.5534326866217447
1703	3.5978496056274043
1704	3.7336175152737217
1705	3.333770509420467
1706	3.4330179461442074
1707	3.4330179461442074
1708	3.4330179461442074
1709	3.4330179461442074
1710	3.4330179461442074
1711	3.4330179461442074
1712	3.4330179461442074
1713	3.4330179461442074
1714	3.4330179461442074
1715	3.5067065141461757
1716	3.5067065141461757
1717	3.570464814403379
1718	3.4838039299908434
1719	3.4838039299908434
1720	3.4838039299908434
1721	3.4838039299908434
1722	3.4838039299908434
1723	3.4838039299908434
1724	3.4838039299908434
1725	3.4838039299908434
1726	3.4838039299908434
1727	3.4838039299908434
1728	3.506706514146175
1729	3.506706514146175
1730	3.5704648144033784
1731	3.4106033684174477
1732	3.4106033684174477
1733	3.2910163689239758
1734	3.2910163689239758
1735	3.2910163689239758
1736	3.2910163689239758
1737	3.2910163689239758
1738	3.2910163689239758
1739	3.2910163689239758
1740	3.1800512954190285
1741	3.281166953149635
1742	3.253009639789016
1743	3.253009639789016
1744	3.253009639789016
1745	3.339673990451656
1746	3.218924730173158
1747	3.0938435535113835
1748	3.070373000355151
1749	3.070373000355151
1750	3.070373000355151
1751	3.070373000355151
1752	3.070373000355151
1753	2.8905608546128385
1754	2.9831320057920703
1755	3.0786419236754043
1756	3.0786419236754043
1757	3.0786419236754043
1758	3.0786419236754043
1759	3.057397187001558
1760	3.057397187001558
1761	3.057397187001558
1762	3.057397187001558
1763	3.057397187001558
1764	3.1644950767156383
1765	3.189459631083942
1766	3.164194104869458
1767	3.164194104869458
1768	3.164194104869458
1769	3.21395804440318
1770	3.264973251457199
1771	3.1254116716282114
1772	3.1254116716282114
1773	3.2509965847466598
1774	3.3017934063833265
1775	3.221161926508449
1776	3.221161926508449
1777	3.221161926508449
1778	3.221161926508449
1779	3.3273769163427582
1780	3.301852669801137
1781	3.301852669801137
1782	3.301852669801137
1783	3.301852669801137
1784	3.301852669801137
1785	3.301852669801137
1786	3.301852669801137
1787	3.301852669801137
1788	3.301852669801137
1789	3.301852669801137
1790	3.4019088113102622
1791	3.4164492984732355
1792	3.4164492984732355
1793	3.4164492984732355
1794	3.4164492984732355
1795	3.468213681783436
1796	3.514183269978254
1797	3.514183269978254
1798	3.514183269978254
1799	3.514183269978254
1800	3.592962318623745
1801	3.5635324044015215
1802	3.5635324044015215
1803	3.639312797514922
1804	3.639312797514922
1805	3.639312797514922
1806	3.6100615882863165
1807	3.6100615882863165
1808	3.6100615882863165
1809	3.6100615882863165
1810	3.58163435678246
1811	3.58163435678246
1812	3.58163435678246
1813	3.58163435678246
1814	3.58163435678246
1815	3.5420993299503856
1816	3.5420993299503856
1817	3.5934341028482173
1818	3.535108460915773
1819	3.5641141371755234
1820	3.540357000585785
1821	3.540357000585785
1822	3.540357000585785
1823	3.5641141371755234
1824	3.465015098523282
1825	3.465015098523282
1826	3.465015098523282
1827	3.465015098523282
1828	3.5761853596152586
1829	3.3807996937541978
1830	3.3807996937541978
1831	3.4360673073394974
1832	3.4360673073394974
1833	3.4360673073394974
1834	3.4360673073394974
1835	3.4360673073394974
1836	3.4360673073394974
1837	3.5094414473653424
1838	3.5581836896898613
1839	3.5035029213780966
1840	3.552162684175015
1841	3.4619644682933592
1842	3.5107245312270683
1843	3.3868881998295173
1844	3.3868881998295173
1845	3.3868881998295173
1846	3.3868881998295173
1847	3.406047372647016
1848	3.5778562022508638
1849	3.5330187895322016
1850	3.583490486525519
1851	3.4978281546407612
1852	3.4978281546407612
1853	3.561461714220395
1854	3.7149970595044697
1855	3.768068446068819
1856	3.6838557818834956
1857	3.6838557818834956
1858	3.6838557818834956
1859	3.8828090275122786
1860	3.8828090275122786
1861	3.939081622113906
1862	3.8116558318352647
1863	3.834724355770229
1864	3.825294300561753
1865	3.8807333483959816
1866	3.7711742505082357
1867	3.7711742505082357
1868	3.7711742505082357
1869	3.7711742505082357
1870	3.7711742505082357
1871	3.835530606098555
1872	3.9300904016209284
1873	4.039649499508673
1874	3.9697564108363577
1875	3.8404567118771493
1876	3.8184953123850724
1877	3.6824309906962975
1878	3.794019808596185
1879	3.56994794857862
1880	3.6248702247105986
1881	3.5705474410645026
1882	3.542493370390029
1883	3.5607598669915124
1884	3.5607598669915124
1885	3.5607598669915124
1886	3.5607598669915124
1887	3.6147107740671416
1888	3.7241226391082645
1889	3.7241226391082645
1890	3.7241226391082645
1891	3.7241226391082645
1892	3.7241226391082645
1893	3.7241226391082645
1894	3.781416833556084
1895	3.4663022237780883
1896	3.5995200954330304
1897	3.527302691755918
1898	3.527302691755918
1899	3.5815688870137015
1900	3.4816570171140215
1901	3.4816570171140215
1902	3.4816570171140215
1903	3.5616548792641507
1904	3.488326438607391
1905	3.561654879264151
1906	3.7699951290309395
1907	3.6326141988867806
1908	3.6326141988867806
1909	3.6798699455983734
1910	3.6798699455983734
1911	3.737776032294733
1912	3.8383720267063994
1913	4.001050517339296
1914	3.8529135098772285
1915	3.8529135098772285
1916	3.961903893285882
1917	3.7801988294217983
1918	3.7801988294217983
1919	3.7801988294217983
1920	3.7801988294217983
1921	3.7801988294217983
1922	3.7801988294217983
1923	3.847702379947187
1924	3.819278662955892
1925	3.694619938987947
1926	3.694619938987947
1927	3.9294626103544674
1928	3.9294626103544674
1929	3.9294626103544674
1930	3.9294626103544674
1931	3.9294626103544674
1932	3.9294626103544674
1933	3.9294626103544674
1934	3.8028708346777753
1935	3.8028708346777753
1936	3.8028708346777753
1937	3.8028708346777753
1938	3.8028708346777753
1939	3.764747684968029
1940	3.7279168454179357
1941	3.7279168454179357
1942	3.7279168454179357
1943	3.8123245568147395
1944	3.8123245568147395
1945	3.8123245568147395
1946	3.8123245568147395
1947	3.8769402272692273
1948	3.8499617840232525
1949	3.8499617840232525
1950	3.8123245568147404
1951	3.8123245568147404
1952	3.8123245568147404
1953	3.8769402272692277
1954	4.09236017037551
1955	3.9407674198716096
1956	3.9407674198716096
1957	3.9407674198716096
1958	3.9407674198716096
1959	3.9407674198716096
1960	3.9407674198716096
1961	3.9407674198716096
1962	3.9009531949841674
1963	3.9009531949841674
1964	3.9009531949841674
1965	3.9009531949841674
1966	3.9009531949841674
1967	3.9009531949841674
1968	3.9009531949841674
1969	3.9009531949841674
1970	3.9682110086907905
1971	3.8450665716195616
1972	3.8450665716195616
1973	3.9125238798935884
1974	3.742172612951597
1975	3.742172612951597
1976	3.807824764056011
1977	3.7798997087663184
1978	3.8473979178514313
1979	3.757489161280982
1980	3.670828276868447
1981	3.7388065782919364
1982	3.7093301310417055
1983	3.7093301310417055
1984	3.7093301310417055
1985	3.7793174920047563
1986	3.7492848853724454
1987	3.768119399396834
1988	3.768119399396834
1989	3.768119399396834
1990	3.768119399396834
1991	3.768119399396834
1992	3.67245586185396
1993	3.67245586185396
1994	3.67245586185396
1995	3.691989661511736
1996	3.7108380646902916
1997	3.7108380646902916
1998	3.7108380646902916
1999	3.7108380646902916
2000	3.7108380646902916
2001	3.7108380646902916
2002	3.7108380646902916
2003	3.8650903371328567
2004	3.760391221295279
2005	3.732466166005586
2006	3.732466166005586
2007	3.732466166005586
2008	3.732466166005586
2009	3.7991173475414
2010	3.7684212979601632
2011	3.7684212979601632
2012	3.8565609160525494
2013	3.8565609160525494
2014	3.8565609160525494
2015	3.8565609160525494
2016	3.8565609160525494
2017	3.8565609160525494
2018	3.8565609160525494
2019	3.8565609160525494
2020	3.9254280752677735
2021	3.832573413843517
2022	3.9121153633180583
2023	3.8270019946986045
2024	3.8270019946986045
2025	3.8270019946986045
2026	3.89658384914767
2027	3.923736124883328
2028	3.923736124883328
2029	4.071801639029869
2030	4.029013834535862
2031	4.106494869815397
2032	3.930549881081984
2033	3.930549881081984
2034	3.930549881081984
2035	3.930549881081984
2036	3.930549881081984
2037	3.930549881081984
2038	3.930549881081984
2039	4.007619486593395
2040	3.9141616700700728
2041	3.9924449034714744
2042	3.8412533483863847
2043	3.8412533483863847
2044	3.8412533483863847
2045	3.8412533483863847
2046	3.8412533483863847
2047	3.8412533483863847
2048	3.8412533483863847
2049	3.8412533483863847
2050	4.01055135897742
2051	3.8807946897079932
2052	3.8807946897079932
2053	3.8807946897079932
2054	3.8807946897079932
2055	3.8807946897079932
2056	3.8807946897079932
2057	3.954370350998922
2058	3.954370350998922
2059	4.035071786733594
2060	3.88930898366969
2061	3.88930898366969
2062	3.88930898366969
2063	3.88930898366969
2064	3.8433573670265457
2065	3.8433573670265457
2066	3.8433573670265457
2067	3.8433573670265457
2068	3.8433573670265457
2069	3.8433573670265457
2070	3.8614552351767983
2071	3.9386843398803344
2072	3.8498725691656936
2073	3.928441397107851
2074	3.77416430008225
2075	3.77416430008225
2076	3.77416430008225
2077	3.77416430008225
2078	3.77416430008225
2079	3.77416430008225
2080	3.819631719844119
2081	3.819631719844119
2082	3.819631719844119
2083	3.819631719844119
2084	3.77416430008225
2085	3.506921003741486
2086	3.5387555667717363
2087	3.387564011686646
2088	3.5864331595926116
2089	3.5864331595926116
2090	3.5864331595926116
2091	3.5864331595926116
2092	3.5864331595926116
2093	3.6662213599158155
2094	3.6662213599158155
2095	3.6662213599158155
2096	3.7410422039957303
2097	3.561605887072746
2098	3.757399339441026
2099	3.8536513922378495
2100	3.9412343784250736
2101	4.0159223012254595
2102	4.0159223012254595
2103	4.109315843114423
2104	3.98838884218981
2105	4.083350481289568
2106	3.98838884218981
2107	3.98838884218981
2108	4.097570448713364
2109	4.097570448713364
2110	4.097570448713364
2111	4.041885064331122
2112	4.041885064331122
2113	4.133746088520466
2114	4.097570448713364
2115	4.192862784729955
2116	4.254794561711323
2117	4.38415560331614
2118	4.38415560331614
2119	4.392841808756442
2120	4.392841808756442
2121	4.392841808756442
2122	4.392841808756442
2123	4.495000920587987
2124	4.290526978047843
2125	4.392682382287078
2126	4.354784092965352
2127	4.4470901416233035
2128	4.4470901416233035
2129	4.545846718614278
2130	4.545846718614278
2131	4.545846718614278
2132	4.545846718614278
2133	4.545846718614278
2134	4.651564084163447
2135	4.7279889354010525
2136	4.7279889354010525
2137	4.656710281221768
2138	4.656710281221768
2139	4.656710281221768
2140	4.656710281221768
2141	4.588599567228228
2142	4.588599567228228
2143	4.69288592102887
2144	4.493059113546456
2145	4.493059113546456
2146	4.493059113546456
2147	4.493059113546456
2148	4.493059113546456
2149	4.493059113546456
2150	4.493059113546456
2151	4.493059113546456
2152	4.493059113546456
2153	4.493059113546456
2154	4.588599567228228
2155	4.588599567228228
2156	4.588599567228228
2157	4.588599567228228
2158	4.5856810803444485
2159	4.5856810803444485
2160	4.5856810803444485
2161	4.5856810803444485
2162	4.905612318508014
2163	4.553276124939918
2164	4.553276124939918
2165	4.553276124939918
2166	4.553276124939918
2167	4.553276124939918
2168	4.464887534491638
2169	4.464887534491638
2170	4.464887534491638
2171	4.464887534491638
2172	4.464887534491638
2173	4.568722128317025
2174	4.409320618044906
2175	4.409320618044906
2176	4.409320618044906
2177	4.409320618044906
2178	4.51430444228407
2179	4.409961147480604
2180	4.371138509638835
2181	4.371138509638835
2182	4.481085377554305
2183	4.342688227332105
2184	4.342688227332105
2185	4.3454116649721595
2186	4.3454116649721595
2187	4.3454116649721595
2188	4.3454116649721595
2189	4.3454116649721595
2190	4.451291852216303
2191	4.451291852216303
2192	4.7466835081250345
2193	4.783107292648479
2194	4.783107292648479
2195	4.783107292648479
2196	4.783107292648479
2197	4.783107292648479
2198	4.783107292648479
2199	4.783107292648479
2200	4.783107292648479
2201	4.783107292648479
2202	4.783107292648479
2203	4.707122075002385
2204	4.707122075002385
2205	4.707122075002385
2206	4.707122075002385
2207	4.680774634950692
2208	4.909105104948287
2209	4.9504353598679085
2210	5.041910221043105
2211	4.9616734287284405
2212	5.079808510364833
2213	4.868044803460144
2214	5.072518746000288
2215	4.913117235728167
2216	4.902690688792852
2217	4.902690688792852
2218	4.902690688792852
2219	4.946059005524147
2220	4.946059005524147
2221	4.946059005524147
2222	4.946059005524147
2223	4.946059005524147
2224	4.924137891492954
2225	5.033563177970576
2226	4.934577640846701
2227	5.018442899289734
2228	5.018442899289734
2229	5.018442899289734
2230	5.018442899289734
2231	5.018442899289734
2232	5.018442899289734
2233	5.018442899289734
2234	5.1299638526072835
2235	5.094592115907005
2236	5.094592115907005
2237	5.174978798805249
2238	5.289978327667587
2239	5.2210245581769135
2240	5.18484891836981
2241	5.18484891836981
2242	5.18484891836981
2243	5.18484891836981
2244	5.314183395008709
2245	5.205857289493042
2246	5.205857289493042
2247	5.205857289493042
2248	5.205857289493042
2249	5.205857289493042
2250	5.205857289493042
2251	5.2267902569994975
2252	5.2267902569994975
2253	5.2267902569994975
2254	5.2267902569994975
2255	5.2267902569994975
2256	5.14776716774978
2257	5.262161993699776
2258	5.094171376938564
2259	5.094171376938564
2260	5.094171376938564
2261	5.094171376938564
2262	5.094171376938564
2263	5.094171376938564
2264	5.209947999141713
2265	5.101621893626045
2266	5.101621893626045
2267	5.02362425491241
2268	5.02362425491241
2269	5.02362425491241
2270	4.967191573389039
2271	4.967191573389039
2272	4.967191573389039
2273	4.967191573389039
2274	4.967191573389039
2275	5.07757360835324
2276	4.857754229484411
2277	4.9414696613938105
2278	4.87168337993795
2279	4.9753362178089695
2280	4.788264312931818
2281	4.788264312931818
2282	4.721669809568915
2283	4.721669809568915
2284	4.721669809568915
2285	4.721669809568915
2286	4.822130869346978
2287	4.788264312931818
2288	4.721669809568915
2289	4.721669809568915
2290	4.721669809568915
2291	4.721669809568915
2292	4.822130869346978
2293	4.645025673915972
2294	4.645025673915972
2295	4.6598553502566205
2296	4.6598553502566205
2297	4.6598553502566205
2298	4.6598553502566205
2299	4.6598553502566205
2300	4.759001208772719
2301	4.569479717784707
2302	4.569479717784707
2303	4.569479717784707
2304	4.569479717784707
2305	4.569479717784707
2306	4.666702690503531
2307	4.565291017254818
2308	4.565291017254818
2309	4.565291017254818
2310	4.565291017254818
2311	4.565291017254818
2312	4.565291017254818
2313	4.565291017254818
2314	4.565291017254818
2315	4.565291017254818
2316	4.660064403862783
2317	4.62261766667943
2318	4.62261766667943
2319	4.62261766667943
2320	4.5338993291784355
2321	4.5338993291784355
2322	4.5338993291784355
2323	4.5338993291784355
2324	4.5338993291784355
2325	4.5338993291784355
2326	4.5338993291784355
2327	4.632462358073618
2328	4.451507049698462
2329	4.451507049698462
2330	4.451507049698462
2331	4.451507049698462
2332	4.451507049698462
2333	4.451507049698462
2334	4.458205806996141
2335	4.458205806996141
2336	4.458205806996141
2337	4.555123324539536
2338	4.52052053863709
2339	4.52052053863709
2340	4.458205806996141
2341	4.458205806996141
2342	4.458205806996141
2343	4.458205806996141
2344	4.458205806996141
2345	4.626759739975589
2346	4.5253480667268775
2347	4.5253480667268775
2348	4.5253480667268775
2349	4.5253480667268775
2350	4.5253480667268775
2351	4.5253480667268775
2352	4.5253480667268775
2353	4.5253480667268775
2354	4.728884141857658
2355	4.640547285610517
2356	4.605944499708071
2357	4.605944499708071
2358	4.605944499708071
2359	4.605944499708071
2360	4.708298821923806
2361	4.722815522263838
2362	4.6487816547516285
2363	4.6487816547516285
2364	4.579303166041649
2365	4.579303166041649
2366	4.685798588507733
2367	4.5750837185565
2368	4.5750837185565
2369	4.5750837185565
2370	4.5750837185565
2371	4.348005026455839
2372	4.338235567732825
2373	4.4440461913360645
2374	4.276868997636036
2375	4.276868997636036
2376	4.276868997636036
2377	4.276868997636036
2378	4.730669539975873
2379	4.689855997629398
2380	4.689855997629398
2381	4.689855997629398
2382	4.689855997629398
2383	4.689855997629398
2384	4.689855997629398
2385	4.689855997629398
2386	4.689855997629398
2387	4.689855997629398
2388	4.813273260724909
2389	4.8145414936447875
2390	4.576909614476512
2391	4.576909614476512
2392	4.7040459926564155
2393	4.472825320843713
2394	4.589570029178374
2395	4.589570029178374
2396	4.589570029178374
2397	4.71705808554444
2398	4.702570586268252
2399	4.833197546997925
2400	4.723817331439891
2401	4.723817331439891
2402	4.723817331439891
2403	4.723817331439891
2404	5.132726412822629
2405	5.132726412822629
2406	5.2836889543762355
2407	5.3955665544630165
2408	5.287258004378785
2409	5.287258004378785
2410	5.287258004378785
2411	5.287258004378785
2412	5.287258004378785
2413	5.287258004378785
2414	5.287258004378785
2415	5.287258004378785
2416	5.287258004378785
2417	5.287258004378785
2418	5.287258004378785
2419	5.287258004378785
2420	5.287258004378785
2421	5.287258004378785
2422	5.287258004378785
2423	5.423504242637907
2424	5.423504242637907
2425	5.423504242637907
2426	5.31402492574861
2427	5.31402492574861
2428	5.31402492574861
2429	5.31402492574861
2430	5.31402492574861
2431	5.31402492574861
2432	5.31402492574861
2433	5.476616839237512
2434	5.340435449446387
2435	5.340435449446387
2436	5.340435449446387
2437	5.340435449446387
2438	5.340435449446387
2439	5.2418973760162295
2440	5.291644882569355
2441	5.0330454846509385
2442	5.0648967801547276
2443	5.0648967801547276
2444	5.0648967801547276
2445	5.0648967801547276
2446	5.0648967801547276
2447	5.1670487986442035
2448	5.1670487986442035
2449	5.1670487986442035
2450	5.1670487986442035
2451	5.1670487986442035
2452	5.1670487986442035
2453	5.1670487986442035
2454	5.1670487986442035
2455	5.1670487986442035
2456	5.1670487986442035
2457	5.1670487986442035
2458	5.1670487986442035
2459	5.1670487986442035
2460	5.1670487986442035
2461	5.1670487986442035
2462	5.1670487986442035
2463	5.1670487986442035
2464	5.1670487986442035
2465	5.1670487986442035
2466	5.1670487986442035
2467	5.1670487986442035
2468	5.1670487986442035
2469	5.1670487986442035
2470	5.1670487986442035
